2017Q1,1,4b,3174,1,2017,11171452.954075,340017406
2017Q2,2,4b,3174,1,2017,10802518.339089,340017406
2017Q3,3,4b,3174,1,2017,13119981.400821,340017406
2017Q4,4,4b,3174,1,2017,13255470.360985,340017406
2018Q1,1,4b,3174,1,2018,13496690.541078,340017406
2018Q2,2,4b,3174,1,2018,14114230.248286,340017406
2018Q3,3,4b,3174,1,2018,15374202.391741,340017406
2018Q4,4,4b,3174,1,2018,15143619.420041,340017406
2019Q1,1,4b,3174,1,2019,14109788.973464,340017406
2019Q2,2,4b,3174,1,2019,14090297.717413,340017406
2019Q3,3,4b,3174,1,2019,14309067.008719,340017406
2019Q4,4,4b,3174,1,2019,14320955.666390,340017406
2020Q1,1,4b,3174,1,2020,13329264.748908,340017406
2020Q2,2,4b,3174,1,2020,11874957.503090,340017406
2020Q3,3,4b,3174,1,2020,11577202.477805,340017406
2020Q4,4,4b,3174,1,2020,11819907.419066,340017406
2021Q1,1,4b,3174,1,2021,11847439.003368,340017406
2021Q2,2,4b,3174,1,2021,12564376.759039,340017406
2021Q3,3,4b,3174,1,2021,13088087.390444,340017406
2021Q4,4,4b,3174,1,2021,13767901.347818,340017406
2022Q1,1,4b,3174,1,2022,14443316.410130,340017406
2022Q2,2,4b,3174,1,2022,13823047.424072,340017406
2022Q3,3,4b,3174,1,2022,15643422.971646,340017406
2022Q4,4,4b,3174,1,2022,15871716.396255,340017406
2023Q1,1,4b,3174,1,2023,15624210.936706,340017406
2017Q1,1,5,3174,1,2017,5599113.185768,340017406
2017Q2,2,5,3174,1,2017,-1880109.273465,340017406
2017Q3,3,5,3174,1,2017,724246.437640,340017406
2017Q4,4,5,3174,1,2017,-2845403.589944,340017406
2018Q1,1,5,3174,1,2018,4367175.939546,340017406
2018Q2,2,5,3174,1,2018,-1716017.576607,340017406
2018Q3,3,5,3174,1,2018,1425991.990869,340017406
2018Q4,4,5,3174,1,2018,-242918.438198,340017406
2019Q1,1,5,3174,1,2019,-706979.187474,340017406
2019Q2,2,5,3174,1,2019,-530052.229218,340017406
2019Q3,3,5,3174,1,2019,1166456.269854,340017406
2019Q4,4,5,3174,1,2019,480429.390436,340017406
2020Q1,1,5,3174,1,2020,-1781438.219851,340017406
2020Q2,2,5,3174,1,2020,-3704290.654199,340017406
2020Q3,3,5,3174,1,2020,148963.559979,340017406
2020Q4,4,5,3174,1,2020,-2325092.674924,340017406
2021Q1,1,5,3174,1,2021,593284.624002,340017406
2021Q2,2,5,3174,1,2021,-607650.189702,340017406
2021Q3,3,5,3174,1,2021,348238.065883,340017406
2021Q4,4,5,3174,1,2021,-172219.803848,340017406
2022Q1,1,5,3174,1,2022,2618183.316961,340017406
2022Q2,2,5,3174,1,2022,-459329.015650,340017406
2022Q3,3,5,3174,1,2022,412134.481102,340017406
2022Q4,4,5,3174,1,2022,-323889.441634,340017406
2023Q1,1,5,3174,1,2023,1991669.086307,340017406
2017Q1,1,6,3174,1,2017,10974539.262155,340017406
2017Q2,2,6,3174,1,2017,10845294.384315,340017406
2017Q3,3,6,3174,1,2017,12881817.839701,340017406
2017Q4,4,6,3174,1,2017,12190212.815757,340017406
2018Q1,1,6,3174,1,2018,12597217.041146,340017406
2018Q2,2,6,3174,1,2018,12231875.037301,340017406
2018Q3,3,6,3174,1,2018,14158004.999025,340017406
2018Q4,4,6,3174,1,2018,13418739.614314,340017406
2019Q1,1,6,3174,1,2019,12365547.210444,340017406
2019Q2,2,6,3174,1,2019,12241499.740536,340017406
2019Q3,3,6,3174,1,2019,14479503.877271,340017406
2019Q4,4,6,3174,1,2019,14031427.966817,340017406
2020Q1,1,6,3174,1,2020,11568947.600316,340017406
2020Q2,2,6,3174,1,2020,7953438.606467,340017406
2020Q3,3,6,3174,1,2020,9667065.885550,340017406
2020Q4,4,6,3174,1,2020,10512327.794722,340017406
2021Q1,1,6,3174,1,2021,10349178.554483,340017406
2021Q2,2,6,3174,1,2021,10225691.423470,340017406
2021Q3,3,6,3174,1,2021,10751900.091742,340017406
2021Q4,4,6,3174,1,2021,11628668.725506,340017406
2022Q1,1,6,3174,1,2022,11289568.829531,340017406
2022Q2,2,6,3174,1,2022,12325771.173656,340017406
2022Q3,3,6,3174,1,2022,14273016.303255,340017406
2022Q4,4,6,3174,1,2022,15533067.021199,340017406
2023Q1,1,6,3174,1,2023,14148419.769631,340017406
2017Q1,1,7,3174,1,2017,13378864.667517,340017406
2017Q2,2,7,3174,1,2017,13369732.575957,340017406
2017Q3,3,7,3174,1,2017,14768255.376170,340017406
2017Q4,4,7,3174,1,2017,16083307.155373,340017406
2018Q1,1,7,3174,1,2018,16037235.595492,340017406
2018Q2,2,7,3174,1,2018,16111363.072126,340017406
2018Q3,3,7,3174,1,2018,18996836.919799,340017406
2018Q4,4,7,3174,1,2018,19681062.434414,340017406
2019Q1,1,7,3174,1,2019,16585087.594043,340017406
2019Q2,2,7,3174,1,2019,16013664.170428,340017406
2019Q3,3,7,3174,1,2019,17721945.033475,340017406
2019Q4,4,7,3174,1,2019,17207493.740070,340017406
2020Q1,1,7,3174,1,2020,15121981.794775,340017406
2020Q2,2,7,3174,1,2020,12196362.769481,340017406
2020Q3,3,7,3174,1,2020,11428487.087895,340017406
2020Q4,4,7,3174,1,2020,13000505.369082,340017406
2021Q1,1,7,3174,1,2021,14620992.470390,340017406
2021Q2,2,7,3174,1,2021,16151397.093342,340017406
2021Q3,3,7,3174,1,2021,16766035.347729,340017406
2021Q4,4,7,3174,1,2021,19075121.558911,340017406
2022Q1,1,7,3174,1,2022,19377161.309837,340017406
2022Q2,2,7,3174,1,2022,20783061.635661,340017406
2022Q3,3,7,3174,1,2022,23125410.249253,340017406
2022Q4,4,7,3174,1,2022,23242284.294852,340017406
2023Q1,1,7,3174,1,2023,21911883.470297,340017406
2017Q1,1,8,3174,1,2017,-38726225.987056,340017406
2017Q2,2,8,3174,1,2017,-32493661.295007,340017406
2017Q3,3,8,3174,1,2017,-38461958.926161,340017406
2017Q4,4,8,3174,1,2017,-37383110.647355,340017406
2018Q1,1,8,3174,1,2018,-41255446.318251,340017406
2018Q2,2,8,3174,1,2018,-36517963.268710,340017406
2018Q3,3,8,3174,1,2018,-40164612.911348,340017406
2018Q4,4,8,3174,1,2018,-41043320.243752,340017406
2019Q1,1,8,3174,1,2019,-37629289.611792,340017406
2019Q2,2,8,3174,1,2019,-39523512.623180,340017406
2019Q3,3,8,3174,1,2019,-40992980.934240,340017406
2019Q4,4,8,3174,1,2019,-44471787.725375,340017406
2020Q1,1,8,3174,1,2020,-38008356.535425,340017406
2020Q2,2,8,3174,1,2020,-33324220.289282,340017406
2020Q3,3,8,3174,1,2020,-35888714.552847,340017406
2020Q4,4,8,3174,1,2020,-36298810.657878,340017406
2021Q1,1,8,3174,1,2021,-36000747.728625,340017406
2021Q2,2,8,3174,1,2021,-35005989.237461,340017406
2021Q3,3,8,3174,1,2021,-35511570.521950,340017406
2021Q4,4,8,3174,1,2021,-36684201.690602,340017406
2022Q1,1,8,3174,1,2022,-36738753.634797,340017406
2022Q2,2,8,3174,1,2022,-34417109.187350,340017406
2022Q3,3,8,3174,1,2022,-37620630.495360,340017406
2022Q4,4,8,3174,1,2022,-38903097.209127,340017406
2023Q1,1,8,3174,1,2023,-36332449.783670,340017406
2017Q1,1,9,3174,1,2017,93699826.215369,340017406
2017Q2,2,9,3174,1,2017,96556984.044817,340017406
2017Q3,3,9,3174,1,2017,100180856.078091,340017406
2017Q4,4,9,3174,1,2017,101843983.319619,340017406
2018Q1,1,9,3174,1,2018,102673325.994679,340017406
2018Q2,2,9,3174,1,2018,105765211.868728,340017406
2018Q3,3,9,3174,1,2018,110443666.769265,340017406
2018Q4,4,9,3174,1,2018,112588147.007179,340017406
2019Q1,1,9,3174,1,2019,113045486.436554,340017406
2019Q2,2,9,3174,1,2019,115425648.561696,340017406
2019Q3,3,9,3174,1,2019,120092192.767613,340017406
2019Q4,4,9,3174,1,2019,121895487.840493,340017406
2020Q1,1,9,3174,1,2020,120628111.827793,340017406
2020Q2,2,9,3174,1,2020,108756664.582256,340017406
2020Q3,3,9,3174,1,2020,118296659.722270,340017406
2020Q4,4,9,3174,1,2020,121371865.342778,340017406
2021Q1,1,9,3174,1,2021,121193666.779367,340017406
2021Q2,2,9,3174,1,2021,121777614.891117,340017406
2021Q3,3,9,3174,1,2021,122523885.097825,340017406
2021Q4,4,9,3174,1,2021,128307775.761924,340017406
2022Q1,1,9,3174,1,2022,129405573.272870,340017406
2022Q2,2,9,3174,1,2022,133505495.892761,340017406
2022Q3,3,9,3174,1,2022,136411004.545586,340017406
2022Q4,4,9,3174,1,2022,141374829.700572,340017406
2023Q1,1,9,3174,1,2023,143330038.297745,340017406
2017Q1,1,1,3174,2,2017,55422876.644536,340017406
2017Q2,2,1,3174,2,2017,56376475.495196,340017406
2017Q3,3,1,3174,2,2017,57381414.745592,340017406
2017Q4,4,1,3174,2,2017,58630560.319870,340017406
2018Q1,1,1,3174,2,2018,58915748.292647,340017406
2018Q2,2,1,3174,2,2018,60197955.741249,340017406
2018Q3,3,1,3174,2,2018,60921270.645970,340017406
2018Q4,4,1,3174,2,2018,61741574.388844,340017406
2019Q1,1,1,3174,2,2019,62285779.186376,340017406
2019Q2,2,1,3174,2,2019,63789729.660931,340017406
2019Q3,3,1,3174,2,2019,64539147.411898,340017406
2019Q4,4,1,3174,2,2019,65584586.181055,340017406
2020Q1,1,1,3174,2,2020,65410159.665465,340017406
2020Q2,2,1,3174,2,2020,60343424.713882,340017406
2020Q3,3,1,3174,2,2020,61142608.626680,340017406
2020Q4,4,1,3174,2,2020,63756382.333499,340017406
2021Q1,1,1,3174,2,2021,64373573.192963,340017406
2021Q2,2,1,3174,2,2021,65365456.010811,340017406
2021Q3,3,1,3174,2,2021,63727581.927182,340017406
2021Q4,4,1,3174,2,2021,65929184.602231,340017406
2022Q1,1,1,3174,2,2022,66981000.587103,340017406
2022Q2,2,1,3174,2,2022,68745119.218777,340017406
2022Q3,3,1,3174,2,2022,68658846.802630,340017406
2022Q4,4,1,3174,2,2022,69790314.010247,340017406
